0.0833333333333,0.008,0.09375,1.0,0.307692307692,0.727272727273,0.172173913043,0.160743134087
0.0193333333333,0.25,0.5,0.125,0.153846153846,0.181818181818,0.233913043478,0.20436187399
0.0193333333333,0.25,0.5,0.125,0.153846153846,0.181818181818,0.191304347826,0.20436187399
0.0193333333333,0.25,0.5,0.125,0.153846153846,0.181818181818,0.149565217391,0.20436187399
0.0193333333333,0.25,0.25,0.125,0.153846153846,0.0909090909091,0.114782608696,0.10662358643
0.0173333333333,0.25,0.5,0.25,0.153846153846,0.181818181818,0.27652173913,0.234248788368
0.0153333333333,0.5,0.5,0.25,0.307692307692,0.181818181818,0.319130434783,0.307754442649
0.0153333333333,0.5,0.5,0.25,0.307692307692,0.181818181818,0.425217391304,0.307754442649
0.0153333333333,0.5,1.0,0.25,0.307692307692,0.181818181818,0.553043478261,0.605008077544
0.0153333333333,1.0,1.0,0.5,0.615384615385,0.363636363636,0.994782608696,1.0
0.266666666667,0.03125,0.046875,0.0,0.0192307692308,0.0113636363636,0.0330434782609,0.0185783521809
0.266666666667,0.016,0.0546875,0.015625,0.0192307692308,0.0340909090909,0.0347826086957,0.0193861066236
0.04,0.0625,0.125,0.25390625,0.0192307692308,0.0454545454545,0.08,0.0565428109855
0.0333333333333,0.125,0.25,0.25390625,0.0192307692308,0.0454545454545,0.12,0.09450726979
0.233333333333,0.002,0.001,0.0,0.0192307692308,0.0227272727273,0.00869565217391,0.0121163166397
0.133333333333,0.016,0.25,0.0,0.0769230769231,0.181818181818,0.0304347826087,0.0516962843296
0.111333333333,0.016375,0.03125,0.03125,0.0769230769231,0.0852272727273,0.0165217391304,0.0185783521809
0.0953333333333,0.016,0.078125,0.0,0.134615384615,0.181818181818,0.024347826087,0.0234248788368
0.0953333333333,0.03125,0.03125,0.0,0.0961538461538,0.0909090909091,0.0269565217391,0.0177705977383
0.0733333333333,0.15625,0.078125,0.5546875,0.153846153846,0.363636363636,0.104347826087,0.100161550889
0.0953333333333,0.046875,0.0984375,0.0,0.0961538461538,0.181818181818,0.0260869565217,0.0282714054927
0.0953333333333,0.096875,0.096875,0.0,0.0961538461538,0.113636363636,0.0286956521739,0.0315024232633
0.0953333333333,0.071875,0.096875,0.0,0.115384615385,0.363636363636,0.0530434782609,0.032310177706
0.0733333333333,0.096875,0.096875,0.0,0.115384615385,0.363636363636,0.0660869565217,0.0363489499192
0.213333333333,0.004,0.09375,0.0,0.0192307692308,0.0681818181818,0.02,0.0226171243942
0.213333333333,0.016,0.03125,0.015625,0.0192307692308,0.0170454545455,0.06,0.0169628432956
0.213333333333,0.008,0.09375,0.0,0.0192307692308,0.0340909090909,0.0286956521739,0.0226171243942
0.213333333333,0.008,0.046875,0.015625,0.0192307692308,0.0170454545455,0.0234782608696,0.0177705977383
0.213333333333,0.016,0.078125,0.015625,0.0192307692308,0.0284090909091,0.0669565217391,0.0226171243942
0.213333333333,0.008,0.078125,0.015625,0.0192307692308,0.0340909090909,0.0234782608696,0.0218093699515
0.0166666666667,0.0409375,0.0409375,0.51171875,0.230769230769,0.136363636364,0.238260869565,0.0823909531502
0.0166666666667,0.0409375,0.0409375,0.51171875,0.230769230769,0.136363636364,0.32,0.0823909531502
